symbol,direction,entry,sl,tp,volume,entry_time,confidence,profit,exit_time,exit_price,exit_reason
AUDUSD,BUY,0.7078,0.7048,0.7138,1.0,2026-03-02 14:40:00,0.6107572841806135,-300.0000000000002,2026-03-03 09:25:00,0.7048,stop_loss
AUDUSD,SELL,0.70454,0.7075400000000001,0.69854,1.0,2026-03-03 10:00:00,0.7406265835570551,600.0000000000005,2026-03-03 14:40:00,0.69854,take_profit
AUDUSD,BUY,0.69825,0.69525,0.70425,1.0,2026-03-03 14:45:00,0.7045284829351233,-300.0000000000002,2026-03-03 15:10:00,0.69525,stop_loss
AUDUSD,BUY,0.69534,0.69234,0.70134,1.0,2026-03-03 15:10:00,0.7390268411735585,600.0000000000005,2026-03-03 16:10:00,0.70134,take_profit
AUDUSD,BUY,0.70129,0.69829,0.70729,1.0,2026-03-03 16:10:00,0.7276577226336745,600.0000000000005,2026-03-04 10:10:00,0.70729,take_profit
AUDUSD,BUY,0.70458,0.70158,0.71058,1.0,2026-03-04 10:45:00,0.6667371357482927,-300.0000000000002,2026-03-05 08:20:00,0.70158,stop_loss
AUDUSD,BUY,0.70161,0.69861,0.70761,1.0,2026-03-05 08:30:00,0.8480504201448072,-300.0000000000002,2026-03-05 16:20:00,0.69861,stop_loss
AUDUSD,BUY,0.69852,0.69552,0.70452,1.0,2026-03-05 16:20:00,0.6422191863518145,600.0000000000005,2026-03-06 07:20:00,0.70452,take_profit
AUDUSD,SELL,0.70402,0.70702,0.69802,1.0,2026-03-06 08:00:00,0.6818665020622567,600.0000000000005,2026-03-06 14:05:00,0.69802,take_profit
AUDUSD,BUY,0.69796,0.69496,0.70396,1.0,2026-03-06 14:05:00,0.846397424596962,600.0000000000005,2026-03-09 14:20:00,0.70396,take_profit
AUDUSD,BUY,0.70392,0.70092,0.70992,1.0,2026-03-09 14:20:00,0.6805852229199596,600.0000000000005,2026-03-10 07:05:00,0.70992,take_profit
AUDUSD,BUY,0.71017,0.70717,0.71617,1.0,2026-03-10 07:05:00,0.7092676660589794,600.0000000000005,2026-03-10 17:15:00,0.71617,take_profit
AUDUSD,SELL,0.7155,0.7185,0.7095,1.0,2026-03-10 18:00:00,0.8960344701424279,-300.0000000000002,2026-03-11 04:50:00,0.7185,stop_loss
AUDUSD,SELL,0.7181,0.7211,0.7121,1.0,2026-03-11 05:00:00,0.711634921791098,600.0000000000005,2026-03-12 05:15:00,0.7121,take_profit
AUDUSD,BUY,0.71168,0.70868,0.71768,1.0,2026-03-12 06:05:00,0.6335093248871654,-300.0000000000002,2026-03-12 14:40:00,0.70868,stop_loss
AUDUSD,BUY,0.70804,0.70504,0.71404,1.0,2026-03-12 15:30:00,0.6242382516015862,-300.0000000000002,2026-03-13 06:25:00,0.70504,stop_loss
AUDUSD,SELL,0.70506,0.70806,0.69906,1.0,2026-03-13 06:25:00,0.686776153867933,600.0000000000005,2026-03-13 19:55:00,0.69906,take_profit
AUDUSD,BUY,0.69886,0.69586,0.70486,1.0,2026-03-15 22:30:00,0.6444466919969181,600.0000000000005,2026-03-16 10:55:00,0.70486,take_profit
AUDUSD,BUY,0.70492,0.70192,0.71092,1.0,2026-03-16 11:30:00,0.6642646552065467,600.0000000000005,2026-03-17 13:15:00,0.71092,take_profit
AUDUSD,BUY,0.71111,0.70811,0.71711,1.0,2026-03-17 13:55:00,0.6694482728484583,-300.0000000000002,2026-03-18 12:10:00,0.70811,stop_loss
AUDUSD,SELL,0.70866,0.71166,0.70266,1.0,2026-03-18 12:10:00,0.6607841258726963,600.0000000000005,2026-03-18 20:20:00,0.70266,take_profit
AUDUSD,BUY,0.70314,0.70014,0.70914,1.0,2026-03-19 00:30:00,0.6688298139076678,-300.0000000000002,2026-03-19 13:10:00,0.70014,stop_loss
AUDUSD,BUY,0.70004,0.69704,0.70604,1.0,2026-03-19 13:10:00,0.7191980576684373,600.0000000000005,2026-03-19 15:05:00,0.70604,take_profit
AUDUSD,SELL,0.70541,0.70841,0.69941,1.0,2026-03-19 15:05:00,0.8063061848658837,-300.0000000000002,2026-03-19 19:00:00,0.70841,stop_loss
AUDUSD,BUY,0.70833,0.70533,0.71433,1.0,2026-03-19 19:45:00,0.6096033944193597,-300.0000000000002,2026-03-20 10:10:00,0.70533,stop_loss
AUDUSD,BUY,0.70728,0.70428,0.71328,1.0,2026-03-20 11:00:00,0.6754490061119852,-300.0000000000002,2026-03-20 13:55:00,0.70428,stop_loss
AUDUSD,SELL,0.70437,0.70737,0.69837,1.0,2026-03-20 14:00:00,0.7439035862529246,600.0000000000005,2026-03-23 02:35:00,0.69837,take_profit
AUDUSD,SELL,0.69837,0.70137,0.69237,1.0,2026-03-23 02:35:00,0.7849033948483323,600.0000000000005,2026-03-23 10:25:00,0.69237,take_profit
AUDUSD,BUY,0.69148,0.68848,0.69748,1.0,2026-03-23 10:35:00,0.6981385327844528,600.0000000000005,2026-03-23 11:05:00,0.69748,take_profit
AUDUSD,SELL,0.70282,0.7062025,0.696055,1.0,2026-03-23 11:30:00,0.7095338731975696,-338.24999999999545,2026-03-23 14:30:00,0.7062025,stop_loss
AUDUSD,SELL,0.70558,0.70858,0.69958,1.0,2026-03-23 14:30:00,0.6490230555234318,600.0000000000005,2026-03-23 15:50:00,0.69958,take_profit
AUDUSD,BUY,0.69931,0.69631,0.70531,1.0,2026-03-23 15:55:00,0.6295161396664325,-300.0000000000002,2026-03-24 04:15:00,0.69631,stop_loss
AUDUSD,BUY,0.6971,0.6941,0.7031000000000001,1.0,2026-03-24 06:00:00,0.7806719892655878,-300.0000000000002,2026-03-24 17:05:00,0.6941,stop_loss
AUDUSD,BUY,0.6945,0.6915,0.7005,1.0,2026-03-24 17:30:00,0.7022929741355981,600.0000000000005,2026-03-24 20:20:00,0.7005,take_profit
AUDUSD,SELL,0.7,0.703,0.694,1.0,2026-03-24 23:30:00,0.605001877573786,600.0000000000005,2026-03-25 23:45:00,0.694,take_profit
AUDUSD,BUY,0.69379,0.69079,0.69979,1.0,2026-03-26 03:00:00,0.7870220804163925,-300.0000000000002,2026-03-26 12:30:00,0.69079,stop_loss
AUDUSD,BUY,0.69094,0.68794,0.69694,1.0,2026-03-26 13:00:00,0.8350514475771856,-300.0000000000002,2026-03-26 19:50:00,0.68794,stop_loss
AUDUSD,BUY,0.6877,0.6847,0.6937,1.0,2026-03-26 20:00:00,0.8146059401526016,-300.0000000000002,2026-03-29 22:50:00,0.6847,stop_loss
AUDUSD,BUY,0.68458,0.68158,0.69058,1.0,2026-03-30 00:00:00,0.6032111936398892,600.0000000000005,2026-03-31 23:05:00,0.69058,take_profit
AUDUSD,SELL,0.69262,0.69562,0.68662,1.0,2026-04-01 01:25:00,0.674985688092054,-300.0000000000002,2026-04-01 11:40:00,0.69562,stop_loss
AUDUSD,SELL,0.69554,0.69854,0.68954,1.0,2026-04-01 12:00:00,0.8506106893398787,600.0000000000005,2026-04-02 01:15:00,0.68954,take_profit
AUDUSD,SELL,0.68916,0.69216,0.68316,1.0,2026-04-02 01:35:00,0.615411982202151,-300.0000000000002,2026-04-06 07:45:00,0.69216,stop_loss
AUDUSD,SELL,0.69346,0.69646,0.68746,1.0,2026-04-06 09:30:00,0.654887915919742,-300.0000000000002,2026-04-07 19:20:00,0.69646,stop_loss
AUDUSD,BUY,0.6957,0.6927,0.7017,1.0,2026-04-07 19:30:00,0.8322785407070732,600.0000000000005,2026-04-07 22:35:00,0.7017,take_profit
AUDUSD,SELL,0.70782,0.71082,0.70182,1.0,2026-04-08 00:00:00,0.7988786866941305,600.0000000000005,2026-04-12 21:00:00,0.70182,take_profit
AUDUSD,BUY,0.70058,0.69758,0.70658,1.0,2026-04-12 22:00:00,0.65177956554395,600.0000000000005,2026-04-13 14:20:00,0.70658,take_profit
AUDUSD,BUY,0.70652,0.70352,0.71252,1.0,2026-04-13 14:55:00,0.6107291104335408,600.0000000000005,2026-04-14 11:20:00,0.71252,take_profit
AUDUSD,BUY,0.71216,0.70916,0.71816,1.0,2026-04-14 12:00:00,0.611387070555726,600.0000000000005,2026-04-16 02:00:00,0.71816,take_profit
AUDUSD,SELL,0.71749,0.72049,0.71149,1.0,2026-04-16 14:00:00,0.7325310075805126,-300.0000000000002,2026-04-17 12:50:00,0.72049,stop_loss
AUDUSD,SELL,0.72083,0.72383,0.71483,1.0,2026-04-17 14:30:00,0.6166697108100792,600.0000000000005,2026-04-19 21:00:00,0.71483,take_profit
AUDUSD,BUY,0.71208,0.70908,0.71808,1.0,2026-04-19 22:00:00,0.7516700954598808,600.0000000000005,2026-04-20 22:55:00,0.71808,take_profit
AUDUSD,SELL,0.71628,0.71928,0.71028,1.0,2026-04-21 07:30:00,0.6797362594650344,-300.0000000000002,2026-04-27 12:10:00,0.71928,stop_loss
AUDUSD,SELL,0.71881,0.72181,0.7128099999999999,1.0,2026-04-28 01:35:00,0.6294911868019564,600.0000000000005,2026-04-29 13:45:00,0.7128099999999999,take_profit
AUDUSD,BUY,0.7126,0.7096,0.7186,1.0,2026-04-29 14:00:00,0.6541717459249934,600.0000000000005,2026-04-30 14:50:00,0.7186,take_profit
AUDUSD,BUY,0.71876,0.71576,0.72476,1.0,2026-05-01 06:35:00,0.6091991274635729,-300.0000000000002,2026-05-04 16:05:00,0.71576,stop_loss
AUDUSD,SELL,0.71641,0.71941,0.71041,1.0,2026-05-04 16:30:00,0.6141576765993756,-300.0000000000002,2026-05-05 15:00:00,0.71941,stop_loss
AUDUSD,BUY,0.71828,0.71528,0.72428,1.0,2026-05-05 22:30:00,0.7322500828993546,600.0000000000005,2026-05-06 04:30:00,0.72428,take_profit
AUDUSD,SELL,0.72474,0.72774,0.71874,1.0,2026-05-06 07:00:00,0.6967377391665528,-300.0000000000002,2026-05-06 10:50:00,0.72774,stop_loss
AUDUSD,SELL,0.72646,0.72946,0.72046,1.0,2026-05-06 11:00:00,0.6408383712309098,600.0000000000005,2026-05-07 20:55:00,0.72046,take_profit
AUDUSD,BUY,0.7223,0.7193,0.7283000000000001,1.0,2026-05-08 08:05:00,0.6577461978891308,-300.0000000000002,2026-05-15 01:30:00,0.7193,stop_loss
AUDUSD,SELL,0.71966,0.72266,0.71366,1.0,2026-05-15 01:30:00,0.6281227758303429,600.0000000000005,2026-05-17 23:40:00,0.71366,take_profit
AUDUSD,BUY,0.71318,0.71018,0.71918,1.0,2026-05-18 06:00:00,0.7544191316649806,-300.0000000000002,2026-05-19 13:30:00,0.71018,stop_loss
AUDUSD,SELL,0.71094,0.71394,0.70494,1.0,2026-05-19 13:55:00,0.6278369084427726,-300.0000000000002,2026-05-20 14:15:00,0.71394,stop_loss
AUDUSD,BUY,0.7141,0.7111,0.7201,1.0,2026-05-20 14:15:00,0.6588055190999818,-300.0000000000002,2026-05-21 01:50:00,0.7111,stop_loss
AUDUSD,SELL,0.71212,0.71512,0.70612,1.0,2026-05-21 02:00:00,0.7690504640581963,-300.0000000000002,2026-05-21 17:15:00,0.71512,stop_loss
AUDUSD,SELL,0.71611,0.71911,0.71011,1.0,2026-05-21 18:30:00,0.7655535176877998,600.0000000000005,2026-05-28 03:50:00,0.71011,take_profit
AUDUSD,BUY,0.71036,0.70736,0.71636,1.0,2026-05-28 05:00:00,0.7145219837842613,600.0000000000005,2026-05-28 16:15:00,0.71636,take_profit
AUDUSD,BUY,0.71808,0.71508,0.7240800000000001,1.0,2026-05-29 14:30:00,0.696077126928869,-5.000000000010552,2026-05-31 23:55:00,0.71803,end_of_data
EURUSD,SELL,1.17162,1.17462,1.16562,1.0,2026-03-02 15:00:00,0.8566240078732588,600.0000000000005,2026-03-03 07:25:00,1.16562,take_profit
EURUSD,BUY,1.16308,1.16008,1.16908,1.0,2026-03-03 08:20:00,0.6114920475763361,-299.99999999998914,2026-03-03 09:45:00,1.16008,stop_loss
EURUSD,BUY,1.16008,1.15708,1.16608,1.0,2026-03-03 09:45:00,0.7079129296926316,-299.99999999998914,2026-03-03 14:25:00,1.15708,stop_loss
EURUSD,BUY,1.15756,1.15456,1.16356,1.0,2026-03-03 14:25:00,0.6378832494151092,-299.99999999998914,2026-03-03 15:10:00,1.15456,stop_loss
EURUSD,BUY,1.1549,1.1519000000000001,1.1609,1.0,2026-03-03 15:10:00,0.7043930894478365,600.0000000000005,2026-03-03 18:30:00,1.1609,take_profit
EURUSD,BUY,1.15908,1.1560800000000002,1.1650800000000001,1.0,2026-03-04 06:00:00,0.72495186999748,600.0000000000005,2026-03-04 11:20:00,1.1650800000000001,take_profit
EURUSD,BUY,1.16444,1.16144,1.17044,1.0,2026-03-04 11:25:00,0.6863703244457524,-299.99999999998914,2026-03-05 03:20:00,1.16144,stop_loss
EURUSD,BUY,1.16072,1.15772,1.16672,1.0,2026-03-05 09:00:00,0.7545744563477605,-299.99999999998914,2026-03-05 15:35:00,1.15772,stop_loss
EURUSD,BUY,1.15707,1.1540700000000002,1.16307,1.0,2026-03-05 15:35:00,0.611389014370463,-299.99999999998914,2026-03-08 22:05:00,1.1540700000000002,stop_loss
EURUSD,BUY,1.15302,1.15002,1.15902,1.0,2026-03-09 05:00:00,0.6814406925592029,600.0000000000005,2026-03-09 15:50:00,1.15902,take_profit
EURUSD,BUY,1.15826,1.1552600000000002,1.16426,1.0,2026-03-09 19:05:00,0.6084281486066621,600.0000000000005,2026-03-09 22:10:00,1.16426,take_profit
EURUSD,BUY,1.16358,1.1605800000000002,1.16958,1.0,2026-03-10 07:15:00,0.643699094824018,-299.99999999998914,2026-03-10 19:40:00,1.1605800000000002,stop_loss
EURUSD,SELL,1.15972,1.16272,1.15372,1.0,2026-03-11 12:35:00,0.6903310887682303,600.0000000000005,2026-03-12 00:05:00,1.15372,take_profit
EURUSD,SELL,1.15458,1.1575799999999998,1.14858,1.0,2026-03-12 13:00:00,0.7618658374009515,600.0000000000005,2026-03-13 06:55:00,1.14858,take_profit
EURUSD,BUY,1.14559,1.1425900000000002,1.1515900000000001,1.0,2026-03-13 07:45:00,0.635854024916127,-299.99999999998914,2026-03-13 19:15:00,1.1425900000000002,stop_loss
EURUSD,SELL,1.14266,1.14566,1.13666,1.0,2026-03-16 07:45:00,0.7414402191724809,-299.99999999998914,2026-03-16 10:10:00,1.14566,stop_loss
EURUSD,BUY,1.14584,1.14284,1.15184,1.0,2026-03-16 10:10:00,0.6572779065582013,600.0000000000005,2026-03-16 18:25:00,1.15184,take_profit
EURUSD,SELL,1.14944,1.15244,1.14344,1.0,2026-03-17 05:30:00,0.6641408907599098,-299.99999999998914,2026-03-17 09:25:00,1.15244,stop_loss
EURUSD,BUY,1.15222,1.1492200000000001,1.15822,1.0,2026-03-17 09:25:00,0.6035320914914846,-299.99999999998914,2026-03-18 13:15:00,1.1492200000000001,stop_loss
EURUSD,SELL,1.15095,1.1539499999999998,1.14495,1.0,2026-03-18 18:15:00,0.6463657058468413,600.0000000000005,2026-03-19 08:05:00,1.14495,take_profit
EURUSD,BUY,1.14682,1.14382,1.15282,1.0,2026-03-19 09:30:00,0.8447311569439943,600.0000000000005,2026-03-19 14:05:00,1.15282,take_profit
EURUSD,SELL,1.15238,1.1553799999999999,1.14638,1.0,2026-03-19 14:05:00,0.6168393849914168,-299.99999999998914,2026-03-19 17:20:00,1.1553799999999999,stop_loss
EURUSD,BUY,1.1558,1.1528,1.1618,1.0,2026-03-19 18:10:00,0.6017816139252758,-299.99999999998914,2026-03-20 14:25:00,1.1528,stop_loss
EURUSD,BUY,1.1552,1.1522000000000001,1.1612,1.0,2026-03-20 16:05:00,0.6240657599209727,-299.99999999998914,2026-03-23 06:40:00,1.1522000000000001,stop_loss
EURUSD,BUY,1.15284,1.1498400000000002,1.15884,1.0,2026-03-23 08:00:00,0.7563932353392211,-299.99999999998914,2026-03-23 09:40:00,1.1498400000000002,stop_loss
EURUSD,BUY,1.14949,1.14649,1.15549,1.0,2026-03-23 09:45:00,0.6500362146952547,600.0000000000005,2026-03-23 11:05:00,1.15549,take_profit
EURUSD,BUY,1.15606,1.1514389285714286,1.165302142857143,1.0,2026-03-23 12:00:00,0.624293035020337,-462.1071428571488,2026-03-27 10:40:00,1.1514389285714286,stop_loss
EURUSD,SELL,1.15454,1.1575399999999998,1.14854,1.0,2026-03-27 15:30:00,0.7258664081903832,600.0000000000005,2026-03-30 09:15:00,1.14854,take_profit
EURUSD,SELL,1.14872,1.1517199999999999,1.14272,1.0,2026-03-30 12:45:00,0.709898441247726,-299.99999999998914,2026-03-31 13:20:00,1.1517199999999999,stop_loss
EURUSD,BUY,1.15148,1.1484800000000002,1.15748,1.0,2026-03-31 13:30:00,0.7357777829308362,600.0000000000005,2026-04-01 00:15:00,1.15748,take_profit
EURUSD,BUY,1.15654,1.15354,1.16254,1.0,2026-04-01 06:00:00,0.6746618645710284,600.0000000000005,2026-04-01 14:50:00,1.16254,take_profit
EURUSD,BUY,1.16234,1.15934,1.16834,1.0,2026-04-01 14:50:00,0.6215518084764204,-299.99999999998914,2026-04-01 18:00:00,1.15934,stop_loss
EURUSD,SELL,1.1588,1.1618,1.1528,1.0,2026-04-02 01:05:00,0.64471766941307,600.0000000000005,2026-04-02 05:45:00,1.1528,take_profit
EURUSD,BUY,1.15214,1.14914,1.15814,1.0,2026-04-02 13:10:00,0.7211393257518377,600.0000000000005,2026-04-07 14:45:00,1.15814,take_profit
EURUSD,BUY,1.15845,1.15545,1.16445,1.0,2026-04-07 19:30:00,0.6212619259184464,600.0000000000005,2026-04-07 22:35:00,1.16445,take_profit
EURUSD,SELL,1.1668,1.1698,1.1608,1.0,2026-04-07 22:55:00,0.6231636749015227,-299.99999999998914,2026-04-08 05:50:00,1.1698,stop_loss
EURUSD,BUY,1.16916,1.16616,1.17516,1.0,2026-04-08 05:55:00,0.7505077234599431,-299.99999999998914,2026-04-08 18:35:00,1.16616,stop_loss
EURUSD,BUY,1.1649,1.1619000000000002,1.1709,1.0,2026-04-08 19:15:00,0.7136529224339201,600.0000000000005,2026-04-09 16:05:00,1.1709,take_profit
EURUSD,BUY,1.16886,1.1658600000000001,1.17486,1.0,2026-04-10 09:00:00,0.6594385998189551,600.0000000000005,2026-04-13 18:30:00,1.17486,take_profit
EURUSD,BUY,1.17494,1.1719400000000002,1.18094,1.0,2026-04-13 18:30:00,0.6352507016019048,600.0000000000005,2026-04-14 14:50:00,1.18094,take_profit
EURUSD,SELL,1.1785,1.1815,1.1725,1.0,2026-04-15 10:05:00,0.6141540685462445,-299.99999999998914,2026-04-16 02:40:00,1.1815,stop_loss
EURUSD,BUY,1.17964,1.1766400000000001,1.18564,1.0,2026-04-17 12:05:00,0.6078674998900782,-299.99999999998914,2026-04-17 20:25:00,1.1766400000000001,stop_loss
EURUSD,BUY,1.17697,1.1739700000000002,1.18297,1.0,2026-04-20 15:00:00,0.7157688878739152,-299.99999999998914,2026-04-21 17:00:00,1.1739700000000002,stop_loss
EURUSD,SELL,1.17487,1.17787,1.16887,1.0,2026-04-21 17:45:00,0.6501541490272709,600.0000000000005,2026-04-23 10:05:00,1.16887,take_profit
EURUSD,BUY,1.16924,1.1662400000000002,1.17524,1.0,2026-04-23 14:00:00,0.7350719563593197,600.0000000000005,2026-04-27 12:15:00,1.17524,take_profit
EURUSD,BUY,1.17106,1.16806,1.17706,1.0,2026-04-28 15:45:00,0.6172959652374745,-299.99999999998914,2026-04-29 17:05:00,1.16806,stop_loss
EURUSD,SELL,1.16822,1.17122,1.16222,1.0,2026-04-29 18:15:00,0.706092475754843,-299.99999999998914,2026-04-30 10:55:00,1.17122,stop_loss
EURUSD,BUY,1.16931,1.1663100000000002,1.17531,1.0,2026-04-30 14:00:00,0.8877779057301982,600.0000000000005,2026-05-01 11:15:00,1.17531,take_profit
EURUSD,BUY,1.17522,1.17222,1.18122,1.0,2026-05-01 12:00:00,0.6064347977103824,-299.99999999998914,2026-05-01 18:25:00,1.17222,stop_loss
EURUSD,BUY,1.16974,1.16674,1.17574,1.0,2026-05-04 12:00:00,0.776401196969028,600.0000000000005,2026-05-06 08:50:00,1.17574,take_profit
EURUSD,BUY,1.17602,1.1730200000000002,1.18202,1.0,2026-05-06 09:05:00,0.6218725880786152,-299.99999999998914,2026-05-07 20:35:00,1.1730200000000002,stop_loss
EURUSD,BUY,1.17448,1.17148,1.18048,1.0,2026-05-08 08:10:00,0.611122438981343,-299.99999999998914,2026-05-13 07:35:00,1.17148,stop_loss
EURUSD,SELL,1.16978,1.17278,1.16378,1.0,2026-05-14 14:15:00,0.6816211184157019,600.0000000000005,2026-05-15 05:45:00,1.16378,take_profit
EURUSD,SELL,1.16257,1.16557,1.15657,1.0,2026-05-15 09:50:00,0.630162263401681,-299.99999999998914,2026-05-18 12:45:00,1.16557,stop_loss
EURUSD,BUY,1.16476,1.1617600000000001,1.17076,1.0,2026-05-18 19:05:00,0.6840946140352904,-299.99999999998914,2026-05-19 09:10:00,1.1617600000000001,stop_loss
EURUSD,SELL,1.16163,1.1646299999999998,1.15563,1.0,2026-05-19 14:00:00,0.6973834208681655,-299.99999999998914,2026-05-24 23:10:00,1.1646299999999998,stop_loss
EURUSD,SELL,1.16444,1.1674399999999998,1.15844,1.0,2026-05-27 14:20:00,0.6361647874952412,-299.99999999998914,2026-05-29 14:55:00,1.1674399999999998,stop_loss
EURUSD,BUY,1.16687,1.1638700000000002,1.17287,1.0,2026-05-29 14:55:00,0.6538511874364714,-201.00000000000674,2026-05-31 23:55:00,1.16486,end_of_data
GBPUSD,SELL,1.34094,1.34394,1.33494,1.0,2026-03-02 15:00:00,0.6981716458992708,600.0000000000005,2026-03-03 07:20:00,1.33494,take_profit
GBPUSD,BUY,1.32648,1.3234800000000002,1.33248,1.0,2026-03-03 11:15:00,0.6872163882147863,600.0000000000005,2026-03-03 12:20:00,1.33248,take_profit
GBPUSD,SELL,1.33018,1.3331799999999998,1.32418,1.0,2026-03-03 14:30:00,0.6540750427338207,-299.99999999998914,2026-03-03 17:45:00,1.3331799999999998,stop_loss
GBPUSD,BUY,1.33275,1.3297500000000002,1.33875,1.0,2026-03-03 18:00:00,0.763421263040285,600.0000000000005,2026-03-04 10:05:00,1.33875,take_profit
GBPUSD,BUY,1.33782,1.3348200000000001,1.34382,1.0,2026-03-04 11:00:00,0.7251671355272238,-299.99999999998914,2026-03-04 17:25:00,1.3348200000000001,stop_loss
GBPUSD,BUY,1.33603,1.3330300000000002,1.34203,1.0,2026-03-04 19:30:00,0.6430242383825442,-299.99999999998914,2026-03-05 04:30:00,1.3330300000000002,stop_loss
GBPUSD,SELL,1.3333,1.3362999999999998,1.3273,1.0,2026-03-05 05:30:00,0.6504313963387753,-299.99999999998914,2026-03-05 09:05:00,1.3362999999999998,stop_loss
GBPUSD,SELL,1.33653,1.3395299999999999,1.33053,1.0,2026-03-05 13:00:00,0.6044798825988588,600.0000000000005,2026-03-05 16:05:00,1.33053,take_profit
GBPUSD,BUY,1.33268,1.3296800000000002,1.33868,1.0,2026-03-05 20:00:00,0.7010224945046131,600.0000000000005,2026-03-06 13:30:00,1.33868,take_profit
GBPUSD,BUY,1.33298,1.3299800000000002,1.33898,1.0,2026-03-06 14:20:00,0.6014037234386124,600.0000000000005,2026-03-06 16:05:00,1.33898,take_profit
GBPUSD,BUY,1.33798,1.33498,1.34398,1.0,2026-03-06 16:10:00,0.6918099174365505,-299.99999999998914,2026-03-08 21:00:00,1.33498,stop_loss
GBPUSD,BUY,1.33198,1.32898,1.33798,1.0,2026-03-08 22:50:00,0.6196849725649293,-299.99999999998914,2026-03-09 01:00:00,1.32898,stop_loss
GBPUSD,BUY,1.33044,1.3274400000000002,1.33644,1.0,2026-03-09 05:00:00,0.629118769564642,600.0000000000005,2026-03-09 13:10:00,1.33644,take_profit
GBPUSD,BUY,1.33666,1.33366,1.34266,1.0,2026-03-09 13:50:00,0.6173563197658418,600.0000000000005,2026-03-09 19:20:00,1.34266,take_profit
GBPUSD,BUY,1.34207,1.3390700000000002,1.34807,1.0,2026-03-10 00:00:00,0.7224269191760287,600.0000000000005,2026-03-10 08:00:00,1.34807,take_profit
GBPUSD,SELL,1.3473,1.3502999999999998,1.3413,1.0,2026-03-10 08:25:00,0.650116407932191,600.0000000000005,2026-03-10 19:40:00,1.3413,take_profit
GBPUSD,BUY,1.3428,1.3398,1.3488,1.0,2026-03-11 01:00:00,0.6461570108139838,-299.99999999998914,2026-03-11 12:50:00,1.3398,stop_loss
GBPUSD,BUY,1.34035,1.33735,1.34635,1.0,2026-03-11 13:00:00,0.679790205656797,-299.99999999998914,2026-03-12 00:05:00,1.33735,stop_loss
GBPUSD,SELL,1.33926,1.3422599999999998,1.33326,1.0,2026-03-12 02:00:00,0.6017900756879435,600.0000000000005,2026-03-13 04:35:00,1.33326,take_profit
GBPUSD,SELL,1.32988,1.3328799999999998,1.32388,1.0,2026-03-13 07:05:00,0.6427901858879062,600.0000000000005,2026-03-13 15:35:00,1.32388,take_profit
GBPUSD,BUY,1.32411,1.32111,1.33011,1.0,2026-03-16 08:15:00,0.6562980729045251,600.0000000000005,2026-03-16 13:45:00,1.33011,take_profit
GBPUSD,BUY,1.32904,1.32604,1.33504,1.0,2026-03-16 16:30:00,0.72571349278595,600.0000000000005,2026-03-17 13:20:00,1.33504,take_profit
GBPUSD,BUY,1.33451,1.3315100000000002,1.34051,1.0,2026-03-17 14:25:00,0.636439666289248,-299.99999999998914,2026-03-18 12:50:00,1.3315100000000002,stop_loss
GBPUSD,BUY,1.33076,1.32776,1.33676,1.0,2026-03-18 13:10:00,0.6166877335146852,-299.99999999998914,2026-03-18 19:50:00,1.32776,stop_loss
GBPUSD,BUY,1.32698,1.3239800000000002,1.33298,1.0,2026-03-19 00:30:00,0.6792569760286155,600.0000000000005,2026-03-19 13:50:00,1.33298,take_profit
GBPUSD,BUY,1.33661,1.3336100000000002,1.34261,1.0,2026-03-19 16:10:00,0.6338910519250363,600.0000000000005,2026-03-19 19:00:00,1.34261,take_profit
GBPUSD,SELL,1.34314,1.34614,1.33714,1.0,2026-03-20 08:30:00,0.6355665113757387,600.0000000000005,2026-03-20 10:00:00,1.33714,take_profit
GBPUSD,SELL,1.33695,1.33995,1.33095,1.0,2026-03-20 13:40:00,0.6248365902107087,600.0000000000005,2026-03-20 14:20:00,1.33095,take_profit
GBPUSD,BUY,1.33188,1.32888,1.33788,1.0,2026-03-20 16:00:00,0.6253450087091368,-299.99999999998914,2026-03-23 06:20:00,1.32888,stop_loss
GBPUSD,BUY,1.32962,1.3266200000000001,1.33562,1.0,2026-03-23 08:00:00,0.7236579101781232,-299.99999999998914,2026-03-23 09:50:00,1.3266200000000001,stop_loss
GBPUSD,BUY,1.32681,1.3238100000000002,1.33281,1.0,2026-03-23 11:00:00,0.8036021260568946,600.0000000000005,2026-03-23 11:05:00,1.33281,take_profit
GBPUSD,BUY,1.34171,1.33871,1.34771,1.0,2026-03-23 14:10:00,0.6002930600135588,600.0000000000005,2026-03-23 14:30:00,1.34771,take_profit
GBPUSD,SELL,1.34568,1.3486799999999999,1.33968,1.0,2026-03-23 15:00:00,0.6400376431380009,600.0000000000005,2026-03-23 15:50:00,1.33968,take_profit
GBPUSD,BUY,1.33987,1.33687,1.34587,1.0,2026-03-23 17:00:00,0.6606518748502308,-299.99999999998914,2026-03-24 13:05:00,1.33687,stop_loss
GBPUSD,BUY,1.33818,1.33518,1.34418,1.0,2026-03-24 20:00:00,0.6564167103075391,-299.99999999998914,2026-03-26 02:35:00,1.33518,stop_loss
