trial,pair,model_spec,train_months,timeframe,confidence,rr,atr_mult,sample_weight_multiplier,xgb_weight,rf_weight,xgb_params,rf_params,total_return_pct,total_trades,win_rate,profit_factor,max_drawdown,sharpe_ratio,sortino_ratio,net_profit,valid,composite_score
22,GBPUSD,rf_weight_2m,2,M5,0.65,2.5,1.5,1.0,1.0,1.5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 140, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 240, ""n_jobs"": -1}",141.0000000000043,51,54.90196078431373,3.0434782608697004,-7.531380753137784,8.400149697765546,0.0,14100.000000000422,True,2.4356304035069734
23,GBPUSD,rf_weight_2m,2,M5,0.68,2.5,2.0,1.0,1.0,1.5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 140, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 240, ""n_jobs"": -1}",147.0000000000041,49,57.14285714285714,3.3333333333334814,-6.474820143884632,9.165148965268745,0.0,14700.0000000004,True,2.7565285998500175
24,GBPUSD,rf_weight_2m,2,M5,0.7,3.0,1.5,1.0,1.0,1.5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 140, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 240, ""n_jobs"": -1}",72.59000000000052,37,43.24324324324324,2.1522222222222736,-11.464968152865694,5.332828840351402,0.0,7259.000000000059,False,-999.0
25,GBPUSD,three_month_3m,3,M5,0.55,1.5,1.0,1.0,1.0,1.0,"{""learning_rate"": 0.06, ""max_depth"": 4, ""n_estimators"": 180, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 8, ""min_samples_leaf"": 4, ""n_estimators"": 180, ""n_jobs"": -1}",115.25000000000122,77,59.74025974025974,2.256130790190792,-11.297071129706605,6.489971404252316,107.58241832071,11525.000000000098,True,1.8838448232681189
26,GBPUSD,three_month_3m,3,M5,0.6,2.0,1.5,1.0,1.0,1.0,"{""learning_rate"": 0.06, ""max_depth"": 4, ""n_estimators"": 180, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 8, ""min_samples_leaf"": 4, ""n_estimators"": 180, ""n_jobs"": -1}",105.00000000000207,46,58.69565217391305,2.842105263158,-12.396694214875549,8.176891337526767,0.0,10500.000000000218,True,2.361914411283617
27,GBPUSD,three_month_3m,3,M5,0.62,2.0,1.0,1.0,1.0,1.0,"{""learning_rate"": 0.06, ""max_depth"": 4, ""n_estimators"": 180, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 8, ""min_samples_leaf"": 4, ""n_estimators"": 180, ""n_jobs"": -1}",105.00000000000229,49,57.14285714285714,2.6666666666667656,-11.5384615384611,7.637623329509569,0.0,10500.000000000244,True,2.172187241375926
28,GBPUSD,three_month_3m,3,M5,0.65,2.5,1.5,1.0,1.0,1.0,"{""learning_rate"": 0.06, ""max_depth"": 4, ""n_estimators"": 180, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 8, ""min_samples_leaf"": 4, ""n_estimators"": 180, ""n_jobs"": -1}",84.0000000000029,35,51.42857142857142,2.6470588235295294,-13.688212927756105,7.259879303029997,0.0,8400.000000000295,True,1.950450338840625
29,GBPUSD,three_month_3m,3,M5,0.68,2.5,2.0,1.0,1.0,1.0,"{""learning_rate"": 0.06, ""max_depth"": 4, ""n_estimators"": 180, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 8, ""min_samples_leaf"": 4, ""n_estimators"": 180, ""n_jobs"": -1}",76.50000000000283,34,50.0,2.500000000000111,-14.516129032257485,6.803358114391946,0.0,7650.000000000288,True,1.7851745211166754
30,GBPUSD,three_month_3m,3,M5,0.7,3.0,1.5,1.0,1.0,1.0,"{""learning_rate"": 0.06, ""max_depth"": 4, ""n_estimators"": 180, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 8, ""min_samples_leaf"": 4, ""n_estimators"": 180, ""n_jobs"": -1}",85.08999999999982,26,53.84615384615385,3.3636111111111933,-6.4748201438846715,8.833862879182895,0.0,8508.999999999989,True,2.6298133001547006
31,GBPUSD,class_weight_3m,3,M5,0.55,1.5,1.0,1.5,1.0,1.0,"{""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 180, ""n_jobs"": -1, ""subsample"": 0.9}","{""max_depth"": 10, ""min_samples_leaf"": 3, ""n_estimators"": 220, ""n_jobs"": -1}",145.25000000000077,77,64.93506493506493,2.821316614420133,-5.687203791468875,8.412828825273177,126.85061605328158,14525.000000000033,True,2.616434620210118
32,GBPUSD,class_weight_3m,3,M5,0.6,2.0,1.5,1.5,1.0,1.0,"{""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 180, ""n_jobs"": -1, ""subsample"": 0.9}","{""max_depth"": 10, ""min_samples_leaf"": 3, ""n_estimators"": 220, ""n_jobs"": -1}",120.00000000000219,50,60.0,3.000000000000111,-11.5384615384611,8.640984740407967,0.0,12000.000000000233,True,2.548713858656252
33,GBPUSD,class_weight_3m,3,M5,0.62,2.0,1.0,1.5,1.0,1.0,"{""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 180, ""n_jobs"": -1, ""subsample"": 0.9}","{""max_depth"": 10, ""min_samples_leaf"": 3, ""n_estimators"": 220, ""n_jobs"": -1}",120.00000000000219,50,60.0,3.000000000000111,-6.6176470588232785,8.640984740407971,0.0,12000.000000000233,True,2.5979220034526307
34,GBPUSD,class_weight_3m,3,M5,0.65,2.5,1.5,1.5,1.0,1.0,"{""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 180, ""n_jobs"": -1, ""subsample"": 0.9}","{""max_depth"": 10, ""min_samples_leaf"": 3, ""n_estimators"": 220, ""n_jobs"": -1}",118.50000000000274,34,61.76470588235294,4.038461538461718,-4.958677685950211,10.842961088562802,0.0,11850.00000000027,True,3.529053223399604
35,GBPUSD,class_weight_3m,3,M5,0.68,2.5,2.0,1.5,1.0,1.0,"{""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 180, ""n_jobs"": -1, ""subsample"": 0.9}","{""max_depth"": 10, ""min_samples_leaf"": 3, ""n_estimators"": 220, ""n_jobs"": -1}",82.50000000000261,32,53.125,2.8333333333334587,-9.251101321585239,7.8107852229890105,0.0,8250.000000000266,True,2.1937758424164486
36,GBPUSD,class_weight_3m,3,M5,0.7,3.0,1.5,1.5,1.0,1.0,"{""learning_rate"": 0.05, ""max_depth"": 5, ""n_estimators"": 180, ""n_jobs"": -1, ""subsample"": 0.9}","{""max_depth"": 10, ""min_samples_leaf"": 3, ""n_estimators"": 220, ""n_jobs"": -1}",103.08999999999938,24,62.5,4.818148148148266,-6.9230769230766835,11.893136095299267,0.0,10308.999999999945,False,-999.0
